trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
6805,False,"{'a': 0.999, 'e': 0.01820655044169056}",25,17,16.789447610380165,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
6806,False,"{'a': 0.999, 'e': 0.018179907783463733}",25,15,19.28632974703299,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
6807,False,"{'a': 0.999, 'e': 0.01815330358926681}",25,0,23.980665887066305,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
6808,False,"{'a': 0.999, 'e': 0.018126737805769455}",20,5,27.854356870190564,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
6809,False,"{'a': 0.999, 'e': 0.01810021037970877}",20,1,33.54080763022693,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
6810,False,"{'a': 0.999, 'e': 0.018073721257888975}",30,21,19.6009259116685,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
6811,False,"{'a': 0.999, 'e': 0.018047270387181458}",20,12,14.14845700538988,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
6812,False,"{'a': 0.999, 'e': 0.018020857714525162}",20,13,12.354018278328086,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
6813,False,"{'a': 0.999, 'e': 0.017994483186925647}",20,9,20.460397492700967,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
6814,False,"{'a': 0.999, 'e': 0.01796814675145575}",25,13,22.264561535402514,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
6815,False,"{'a': 0.999, 'e': 0.017941848355255197}",25,11,25.22364711109846,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
6816,False,"{'a': 0.999, 'e': 0.017915587945530664}",25,10,28.480135917952797,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
6817,False,"{'a': 0.999, 'e': 0.017889365469555496}",30,20,17.428147750659768,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
6818,False,"{'a': 0.999, 'e': 0.01786318087466998}",20,10,20.916349085823782,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
6819,False,"{'a': 0.999, 'e': 0.01783703410828108}",20,3,28.65059250108003,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
6820,False,"{'a': 0.999, 'e': 0.01781092511786231}",30,20,23.000262977824843,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
6821,False,"{'a': 0.999, 'e': 0.017784853850953686}",30,18,20.91426863410817,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
6822,False,"{'a': 0.999, 'e': 0.01775882025516201}",25,19,2.4527295837184626,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
6823,False,"{'a': 0.999, 'e': 0.017732824278160197}",20,8,22.376317928407786,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
6824,False,"{'a': 0.999, 'e': 0.01770686586768766}",35,21,14.686787615115637,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
6825,False,"{'a': 0.999, 'e': 0.017680944971550372}",25,15,21.188969144452262,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
6826,False,"{'a': 0.999, 'e': 0.01765506153762003}",25,13,26.69696263988088,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
6827,False,"{'a': 0.999, 'e': 0.017629215513835006}",25,14,20.516687826209793,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
6828,False,"{'a': 0.999, 'e': 0.0176034068481995}",25,15,18.37818567562859,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
6829,False,"{'a': 0.999, 'e': 0.017577635488783827}",25,5,34.0114774327256,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
6830,False,"{'a': 0.999, 'e': 0.017551901383724366}",20,7,25.007000909123555,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
6831,False,"{'a': 0.999, 'e': 0.01752620448122333}",25,20,10.117655091320088,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
6832,False,"{'a': 0.999, 'e': 0.01750054472954876}",25,14,20.3205004747865,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
6833,False,"{'a': 0.999, 'e': 0.01747492207703455}",20,16,9.41314231999626,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
6834,False,"{'a': 0.999, 'e': 0.017449336472080412}",20,11,14.470348258599323,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
6835,False,"{'a': 0.999, 'e': 0.017423787863151463}",20,12,15.720587550276374,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
6836,False,"{'a': 0.999, 'e': 0.01739827619877865}",35,17,36.319959634947985,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
6837,False,"{'a': 0.999, 'e': 0.017372801427558315}",30,3,46.320978127659956,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
6838,False,"{'a': 0.999, 'e': 0.017347363498152413}",30,12,34.85139482135082,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
6839,False,"{'a': 0.999, 'e': 0.017321962359288068}",30,18,23.344271362244026,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
6840,False,"{'a': 0.999, 'e': 0.01729659795975802}",20,8,21.409432806966276,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
6841,False,"{'a': 0.999, 'e': 0.017271270248420012}",30,9,36.11701472995407,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
6842,False,"{'a': 0.999, 'e': 0.017245979174197235}",20,10,6.690956643377314,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
6843,False,"{'a': 0.999, 'e': 0.017220724686077826}",30,18,-0.08637627097965384,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
6844,False,"{'a': 0.999, 'e': 0.017195506733115096}",25,12,25.42281016940823,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
6845,False,"{'a': 0.999, 'e': 0.017170325264427355}",20,10,16.53214403494427,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
6846,False,"{'a': 0.999, 'e': 0.01714518022919781}",25,11,26.29639056726478,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
6847,False,"{'a': 0.999, 'e': 0.017120071576674722}",25,11,27.67384311485057,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
6848,False,"{'a': 0.999, 'e': 0.017094999256170973}",35,21,22.062386146606528,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
6849,False,"{'a': 0.999, 'e': 0.017069963217064277}",25,13,24.49021599073534,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
6850,False,"{'a': 0.999, 'e': 0.01704496340879702}",20,16,7.899537994890966,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
6851,False,"{'a': 0.999, 'e': 0.017019999780876205}",30,16,28.795361546827074,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
6852,False,"{'a': 0.999, 'e': 0.016995072282873447}",25,18,15.42745748598626,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
6853,False,"{'a': 0.999, 'e': 0.01697018086442481}",30,22,-24.66628375527036,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
6854,False,"{'a': 0.999, 'e': 0.01694532547523081}",20,8,17.116528964573615,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
6855,False,"{'a': 0.999, 'e': 0.01692050606505624}",30,18,21.193610803385635,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
6856,False,"{'a': 0.999, 'e': 0.0168957225837304}",30,18,23.78453558245998,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
6857,False,"{'a': 0.999, 'e': 0.01687097498114659}",25,9,16.379094879620354,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
6858,False,"{'a': 0.999, 'e': 0.016846263207262402}",20,11,11.726590030173005,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
6859,False,"{'a': 0.999, 'e': 0.01682158721209953}",30,16,27.230248989813674,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
6860,False,"{'a': 0.999, 'e': 0.01679694694574374}",20,12,15.20335554062703,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
6861,False,"{'a': 0.999, 'e': 0.016772342358344572}",25,15,17.12140868340027,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
6862,False,"{'a': 0.999, 'e': 0.016747773400115795}",20,12,15.92544570642103,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
6863,False,"{'a': 0.999, 'e': 0.016723240021334795}",25,14,23.409620896062993,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
6864,False,"{'a': 0.999, 'e': 0.01669874217234285}",30,21,16.44077829029454,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
6865,False,"{'a': 0.999, 'e': 0.01667427980354491}",25,11,27.360681596869487,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
6866,False,"{'a': 0.999, 'e': 0.016649852865409487}",25,8,30.747009404630695,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
6867,False,"{'a': 0.999, 'e': 0.01662546130846887}",30,19,23.360941532920393,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
6868,False,"{'a': 0.999, 'e': 0.0166011050833188}",20,0,34.227821763447,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
6869,False,"{'a': 0.999, 'e': 0.01657678414061836}",25,13,24.18988195182605,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
6870,False,"{'a': 0.999, 'e': 0.016552498431090246}",30,18,21.49479776992517,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
6871,False,"{'a': 0.999, 'e': 0.01652824790552021}",35,23,22.24716596067552,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
6872,False,"{'a': 0.999, 'e': 0.01650403251475757}",25,15,22.031855296401375,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
6873,False,"{'a': 0.999, 'e': 0.016479852209714596}",20,10,18.72527764490788,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
6874,False,"{'a': 0.999, 'e': 0.016455706941366832}",20,0,33.64226425887913,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
6875,False,"{'a': 0.999, 'e': 0.01643159666075289}",25,16,17.101800249898663,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
6876,False,"{'a': 0.999, 'e': 0.016407521318974216}",25,15,17.036409441368235,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
6877,False,"{'a': 0.999, 'e': 0.016383480867195543}",20,11,19.22630551376844,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
6878,False,"{'a': 0.999, 'e': 0.016359475256644107}",20,8,21.150307436541024,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
6879,False,"{'a': 0.999, 'e': 0.016335504438610204}",20,6,26.995079943806594,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
6880,False,"{'a': 0.999, 'e': 0.016311568364446805}",30,23,13.718586371307694,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
6881,False,"{'a': 0.999, 'e': 0.016287666985569493}",25,15,22.034368199090967,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
6882,False,"{'a': 0.999, 'e': 0.01626380025345664}",20,12,14.173001077744003,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
6883,False,"{'a': 0.999, 'e': 0.016239968119649006}",20,12,12.657694248815528,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
6884,False,"{'a': 0.999, 'e': 0.016216170535749974}",30,13,30.447809920104024,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
6885,False,"{'a': 0.999, 'e': 0.016192407453425206}",30,14,28.620760856793364,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
6886,False,"{'a': 0.999, 'e': 0.01616867882440287}",25,15,19.8506740725661,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
6887,False,"{'a': 0.999, 'e': 0.01614498460047331}",30,21,19.834560492897584,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
6888,False,"{'a': 0.999, 'e': 0.016121324733489317}",25,16,20.216888952083746,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
6889,False,"{'a': 0.999, 'e': 0.01609769917536552}",20,10,17.8610319098442,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
6890,False,"{'a': 0.999, 'e': 0.01607410787807889}",20,13,12.942304747140621,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
6891,False,"{'a': 0.999, 'e': 0.016050550793668406}",30,16,24.04199601843796,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
6892,False,"{'a': 0.999, 'e': 0.0160270278742351}",30,13,-12.975686688204977,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
6893,False,"{'a': 0.999, 'e': 0.016003539071941575}",25,2,37.591119244437024,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
6894,False,"{'a': 0.999, 'e': 0.015980084339012768}",25,9,27.822995357837904,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
6895,False,"{'a': 0.999, 'e': 0.015956663627735013}",25,16,18.119848591282715,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
6896,False,"{'a': 0.999, 'e': 0.015933276890456483}",20,8,21.79882015773324,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
6897,False,"{'a': 0.999, 'e': 0.015909924079587134}",30,21,14.37184255050794,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
6898,False,"{'a': 0.999, 'e': 0.01588660514759832}",20,12,16.463230283018458,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
6899,False,"{'a': 0.999, 'e': 0.015863320047023066}",25,15,17.90277412955985,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
6900,False,"{'a': 0.999, 'e': 0.015840068730455736}",25,7,32.55353215933916,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
6901,False,"{'a': 0.999, 'e': 0.015816851150552258}",20,14,2.737448802859744,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
6902,False,"{'a': 0.999, 'e': 0.01579366726002962}",25,16,14.368495736806683,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
6903,False,"{'a': 0.999, 'e': 0.015770517011666485}",20,9,19.54823257764459,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
6904,False,"{'a': 0.999, 'e': 0.0157474003583023}",20,9,21.67126819922209,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
6905,False,"{'a': 0.999, 'e': 0.015724317252837905}",25,8,30.37535289738119,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
6906,False,"{'a': 0.999, 'e': 0.01570126764823515}",25,14,2.460795219087771,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
6907,False,"{'a': 0.999, 'e': 0.01567825149751695}",30,21,20.08970787463833,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
6908,False,"{'a': 0.999, 'e': 0.01565526875376705}",20,13,16.61738417964963,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
6909,False,"{'a': 0.999, 'e': 0.015632319370130154}",20,10,19.020233783821492,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
6910,False,"{'a': 0.999, 'e': 0.015609403299811864}",25,13,24.395782521020166,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
6911,False,"{'a': 0.999, 'e': 0.015586520496078393}",25,18,13.622946344087413,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
6912,False,"{'a': 0.999, 'e': 0.0155636709122568}",20,16,8.373901855028281,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
6913,False,"{'a': 0.999, 'e': 0.015540854501734591}",30,22,15.178797282132026,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
6914,False,"{'a': 0.999, 'e': 0.01551807121795995}",25,17,12.857508495987956,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
6915,False,"{'a': 0.999, 'e': 0.015495321014441621}",20,0,29.978011727005445,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
6916,False,"{'a': 0.999, 'e': 0.015472603844748634}",20,15,-2.5488863148047667,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
6917,False,"{'a': 0.999, 'e': 0.015449919662510525}",20,1,33.22951378712394,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
6918,False,"{'a': 0.999, 'e': 0.015427268421417062}",25,16,17.997243814268,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
6919,False,"{'a': 0.999, 'e': 0.015404650075218296}",25,8,27.421386954787152,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
6920,False,"{'a': 0.999, 'e': 0.015382064577724397}",20,12,13.72866288071754,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
6921,False,"{'a': 0.999, 'e': 0.015359511882805765}",25,12,25.345000978527754,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
6922,False,"{'a': 0.999, 'e': 0.015336991944392753}",30,19,20.917753403831412,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
6923,False,"{'a': 0.999, 'e': 0.01531450471647583}",30,11,34.4706828488752,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
6924,False,"{'a': 0.999, 'e': 0.015292050153105308}",20,15,8.419191135987571,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
6925,False,"{'a': 0.999, 'e': 0.015269628208391228}",25,13,21.602093676777404,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
6926,False,"{'a': 0.999, 'e': 0.01524723883650364}",20,10,19.706074063000845,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
6927,False,"{'a': 0.999, 'e': 0.015224881991672268}",35,24,21.334047805007916,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
6928,False,"{'a': 0.999, 'e': 0.015202557628186508}",20,9,22.228463159429957,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
6929,False,"{'a': 0.999, 'e': 0.015180265700395323}",25,18,14.49441147637711,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
6930,False,"{'a': 0.999, 'e': 0.015158006162707294}",30,10,34.91051764537524,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
6931,False,"{'a': 0.999, 'e': 0.015135778969590397}",35,21,27.736105202861392,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
6932,False,"{'a': 0.999, 'e': 0.015113584075572062}",30,19,19.07228899069999,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
6933,False,"{'a': 0.999, 'e': 0.015091421435239172}",25,12,26.903066346325154,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
6934,False,"{'a': 0.999, 'e': 0.015069291003237673}",20,2,33.42501367998673,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
6935,False,"{'a': 0.999, 'e': 0.015047192734272963}",35,21,28.65153898911087,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
6936,False,"{'a': 0.999, 'e': 0.01502512658310956}",20,8,21.240916231689482,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
6937,False,"{'a': 0.999, 'e': 0.015003092504570936}",20,0,23.835634268616488,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
6938,False,"{'a': 0.999, 'e': 0.014981090453539736}",20,8,22.317921021785228,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
6939,False,"{'a': 0.999, 'e': 0.01495912038495767}",20,13,13.384169513435953,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
6940,False,"{'a': 0.999, 'e': 0.01493718225382501}",20,0,30.49127225396498,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
6941,False,"{'a': 0.999, 'e': 0.014915276015201318}",35,21,27.214057421004913,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
6942,False,"{'a': 0.999, 'e': 0.01489340162420455}",20,8,21.63486908430759,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
6943,False,"{'a': 0.999, 'e': 0.014871559036011728}",20,14,13.567664206754028,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
6944,False,"{'a': 0.999, 'e': 0.014849748205858215}",25,15,18.367135648585133,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
6945,False,"{'a': 0.999, 'e': 0.014827969089038162}",25,14,22.74233839057759,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
6946,False,"{'a': 0.999, 'e': 0.014806221640904227}",25,17,18.62733948102869,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
6947,False,"{'a': 0.999, 'e': 0.014784505816867521}",30,16,23.697764996238377,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
6948,False,"{'a': 0.999, 'e': 0.014762821572397444}",20,12,14.425352493603787,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
6949,False,"{'a': 0.999, 'e': 0.014741168863021958}",20,14,11.296958937857596,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
6950,False,"{'a': 0.999, 'e': 0.014719547644327147}",20,6,28.247511209306722,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
6951,False,"{'a': 0.999, 'e': 0.014697957871957323}",30,19,21.20400289403568,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
6952,False,"{'a': 0.999, 'e': 0.014676399501614923}",20,16,9.218907236487148,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
6953,False,"{'a': 0.999, 'e': 0.014654872489060722}",25,18,13.5154998198288,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
6954,False,"{'a': 0.999, 'e': 0.014633376790113117}",20,1,29.685120147272812,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
6955,False,"{'a': 0.999, 'e': 0.014611912360648793}",25,5,35.70430338528604,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
6956,False,"{'a': 0.999, 'e': 0.01459047915660222}",20,12,15.348550388041712,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
6957,False,"{'a': 0.999, 'e': 0.014569077133965602}",25,17,17.818274589785393,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
6958,False,"{'a': 0.999, 'e': 0.014547706248789094}",30,18,24.539372790284837,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
6959,False,"{'a': 0.999, 'e': 0.014526366457180528}",20,12,16.224795723530395,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
6960,False,"{'a': 0.999, 'e': 0.014505057715305247}",20,13,12.915191728005283,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
6961,False,"{'a': 0.999, 'e': 0.014483779979386324}",20,8,21.428091716556246,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
6962,False,"{'a': 0.999, 'e': 0.014462533205704287}",35,21,22.966412908147802,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
6963,False,"{'a': 0.999, 'e': 0.014441317350597227}",25,12,25.91211980484021,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
6964,False,"{'a': 0.999, 'e': 0.014420132370460359}",25,9,29.552824571432136,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
6965,False,"{'a': 0.999, 'e': 0.014398978221746572}",20,16,10.30022875049637,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
6966,False,"{'a': 0.999, 'e': 0.014377854860965877}",35,14,39.462340521798836,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
6967,False,"{'a': 0.999, 'e': 0.014356762244685461}",25,8,32.47524676331659,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
6968,False,"{'a': 0.999, 'e': 0.014335700329529633}",20,12,15.253482257373875,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
6969,False,"{'a': 0.999, 'e': 0.01431466907217993}",30,13,31.101335329640413,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
6970,False,"{'a': 0.999, 'e': 0.01429366842937474}",25,14,24.141052869546105,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
6971,False,"{'a': 0.999, 'e': 0.014272698357909563}",25,7,34.36683858317248,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
6972,False,"{'a': 0.999, 'e': 0.014251758814636695}",25,14,20.979896760168938,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
6973,False,"{'a': 0.999, 'e': 0.014230849756465325}",20,9,18.46003561113708,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
6974,False,"{'a': 0.999, 'e': 0.01420997114036121}",20,10,21.02109267451887,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
6975,False,"{'a': 0.999, 'e': 0.014189122923347286}",30,16,26.23763994987596,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
6976,False,"{'a': 0.999, 'e': 0.014168305062502606}",20,6,27.3286585007734,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
6977,False,"{'a': 0.999, 'e': 0.014147517514963126}",20,0,30.012898429304162,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
6978,False,"{'a': 0.999, 'e': 0.014126760237921254}",25,7,34.416481118075644,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
6979,False,"{'a': 0.999, 'e': 0.014106033188625688}",20,12,13.54754739705094,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
6980,False,"{'a': 0.999, 'e': 0.014085336324381914}",20,3,25.754430619697352,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
6981,False,"{'a': 0.999, 'e': 0.01406466960255126}",35,17,39.71778049399166,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
6982,False,"{'a': 0.999, 'e': 0.01404403298055179}",20,11,16.627669453501976,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
6983,False,"{'a': 0.999, 'e': 0.014023426415857465}",30,18,23.11481278191497,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
6984,False,"{'a': 0.999, 'e': 0.014002849865998535}",20,8,15.18976782135416,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
6985,False,"{'a': 0.999, 'e': 0.01398230328856126}",25,6,31.326111730906874,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
6986,False,"{'a': 0.999, 'e': 0.013961786641187912}",20,6,26.17295598350986,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
6987,False,"{'a': 0.999, 'e': 0.01394129988157694}",20,16,7.543868079732948,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
